epoch,reward,error
0,156.55808333333334,37.66003520265586
1,438.3800833333333,139.28600318277478
2,788.0593333333333,168.4651862406922
3,935.0404166666665,95.65444248392085
4,994.75175,29.17554124259931
5,1007.2860833333334,7.382517548517352
6,1009.5334999999999,1.9025685781186568
7,1009.9993333333334,0.0029059326290244735
8,1010.0,0.0
9,1010.0,0.0
10,1010.0,0.0
11,1010.0,0.0
12,1010.0,0.0
13,1010.0,0.0
14,1010.0,0.0
15,1010.0,0.0
16,1010.0,0.0
17,1010.0,0.0
18,1010.0,0.0
19,1010.0,0.0
20,1010.0,0.0
21,1010.0,0.0
22,1010.0,0.0
23,1010.0,0.0
24,1010.0,0.0
25,1010.0,0.0
26,1010.0,0.0
27,1010.0,0.0
28,1010.0,0.0
29,1010.0,0.0
30,1010.0,0.0
31,1010.0,0.0
32,1010.0,0.0
33,1010.0,0.0
34,1010.0,0.0
35,1010.0,0.0
36,1010.0,0.0
37,1010.0,0.0
38,1010.0,0.0
39,1010.0,0.0
40,1010.0,0.0
41,1010.0,0.0
42,1010.0,0.0
43,1010.0,0.0
44,1010.0,0.0
45,1010.0,0.0
46,1010.0,0.0
47,1010.0,0.0
48,1010.0,0.0
49,1010.0,0.0
50,1010.0,0.0
51,1010.0,0.0
52,1010.0,0.0
53,1010.0,0.0
54,1010.0,0.0
55,1010.0,0.0
56,1010.0,0.0
57,1010.0,0.0
58,1010.0,0.0
59,1010.0,0.0
60,1010.0,0.0
61,1010.0,0.0
62,1010.0,0.0
63,1010.0,0.0
64,1010.0,0.0
65,1010.0,0.0
66,1010.0,0.0
67,1010.0,0.0
68,1010.0,0.0
69,1010.0,0.0
70,1010.0,0.0
71,1010.0,0.0
72,1010.0,0.0
73,1010.0,0.0
74,1010.0,0.0
75,1010.0,0.0
76,1010.0,0.0
77,1010.0,0.0
78,1010.0,0.0
79,1010.0,0.0
80,1010.0,0.0
81,1010.0,0.0
82,1010.0,0.0
83,1010.0,0.0
84,1010.0,0.0
85,1010.0,0.0
86,1010.0,0.0
87,1010.0,0.0
88,1010.0,0.0
89,1010.0,0.0
90,1010.0,0.0
91,1010.0,0.0
92,1010.0,0.0
93,1010.0,0.0
94,1010.0,0.0
95,1010.0,0.0
96,1010.0,0.0
97,1010.0,0.0
98,1010.0,0.0
99,1010.0,0.0
